ticker,rank,quarter,nominal,real,relative
894898,0,10/01/02,0,0.0,0.0
MSFT,1,01/01/03,267566.0,347308.0,0.248836337698
IBM,2,01/01/03,135421.0,175780.0,0.12594150859
INTC,3,01/01/03,109716.0,142414.0,0.102035862654
CSCO,4,01/01/03,99942.0,129727.0,0.0929460441992
ORCL,5,01/01/03,61945.0,80406.0,0.0576088402065
HPQ,6,01/01/03,53596.0,69569.0,0.0498442715265
QCOM,7,01/01/03,28842.0,37437.0,0.0268230554401
TXN,8,01/01/03,28049.0,36409.0,0.0260855655655
EBAY,9,01/01/03,24106.0,31291.0,0.0224185761888
AMAT,10,01/01/03,21707.0,28177.0,0.0201875065681
MSI,11,01/01/03,19570.0,25402.0,0.018200096906
EMC,12,01/01/03,16344.0,21215.0,0.015199917416
YHOO,13,01/01/03,11818.0,15340.0,0.0109907381316
MXIM,14,01/01/03,11172.0,14501.0,0.0103899582337
IACI,15,01/01/03,10406.0,13507.0,0.00967757835481
ADI,16,01/01/03,9765.0,12675.0,0.00908144845615
INTU,17,01/01/03,9515.0,12351.0,0.00884894849568
LLTC,18,01/01/03,9188.0,11927.0,0.00854483854738
AMZN,19,01/01/03,8740.0,11345.0,0.00812819861821
CA,20,01/01/03,8039.0,10434.0,0.00747626872903
PBI,21,01/01/03,7699.0,9994.0,0.00716006878279
XLNX,22,01/01/03,7676.0,9964.0,0.00713867878642
KLAC,23,01/01/03,6795.0,8821.0,0.00631934892571
SYMC,24,01/01/03,6564.0,8520.0,0.00610451896223
ADBE,25,01/01/03,6498.0,8435.0,0.00604313897267
GLW,26,01/01/03,5779.0,7501.0,0.00537446908634
CSC,27,01/01/03,5492.0,7129.0,0.00510755913171
AAPL,28,01/01/03,5245.0,6808.0,0.00487784917077
MU,29,01/01/03,5055.0,6561.0,0.0047011492008
ALTR,30,01/01/03,4851.0,6297.0,0.00451142923306
MCHP,31,01/01/03,4756.0,6173.0,0.00442307924808
STX,32,01/01/03,4169.0,5411.0,0.00387716934088
NTAP,33,01/01/03,3770.0,4893.0,0.00350609940396
DST,34,01/01/03,3673.0,4768.0,0.0034158894193
GRMN,35,01/01/03,3431.0,4453.0,0.00319082945756
CHKP,36,01/01/03,3379.0,4386.0,0.00314246946578
JNPR,37,01/01/03,3255.0,4226.0,0.00302714948538
BRCM,38,01/01/03,3123.0,4054.0,0.00290438950625
SNPS,39,01/01/03,3053.0,3963.0,0.00283928951732
DOX,40,01/01/03,2789.0,3621.0,0.00259376955906
CDNS,41,01/01/03,2731.0,3545.0,0.00253982956823
MRVL,42,01/01/03,2356.0,3058.0,0.00219107962752
CTXS,43,01/01/03,2177.0,2826.0,0.00202460965582
VRSN,44,01/01/03,2003.0,2600.0,0.00186278968333
HRS,45,01/01/03,1949.0,2530.0,0.00181256969186
NCR,46,01/01/03,1934.0,2510.0,0.00179861969423
NVDA,47,01/01/03,1897.0,2463.0,0.00176420970008
ADSK,48,01/01/03,1687.0,2190.0,0.00156890973329
IM,49,01/01/03,1657.0,2151.0,0.00154100973803
LRCX,50,01/01/03,1593.0,2067.0,0.00148148974815
WDC,51,01/01/03,1500.0,1947.0,0.00139499976285
CERN,52,01/01/03,1226.0,1591.0,0.00114017980617
SNDK,53,01/01/03,1225.0,1590.0,0.00113924980633
QRVO,54,01/01/03,1173.0,1523.0,0.00109088981455
BRCD,55,01/01/03,1083.0,1406.0,0.00100718982878
SWKS,56,01/01/03,1003.0,1302.0,0.000932789841426
RHT,57,01/01/03,977.0,1268.0,0.000908609845536
MANH,58,01/01/03,645.0,837.0,0.000599849898026
CTSH,59,01/01/03,644.0,836.0,0.000598919898184
PTC,60,01/01/03,589.0,765.0,0.000547769906879
IT,61,01/01/03,414.0,537.0,0.000385019934547
ARRS,62,01/01/03,353.0,458.0,0.000328289944191
FFIV,63,01/01/03,340.0,442.0,0.000316199946246
ANSS,64,01/01/03,326.0,423.0,0.000303179948459
NFLX,65,01/01/03,319.0,414.0,0.000296669949566
NUAN,66,01/01/03,309.0,401.0,0.000287369951147
ON,67,01/01/03,245.0,318.0,0.000227849961266
TYL,68,01/01/03,175.0,227.0,0.000162749972333
AKAM,69,01/01/03,172.0,224.0,0.000159959972807
ULTI,70,01/01/03,68.0,89.0,6.32399892492e-05
WDAY,0,01/01/03,0,0,0.0
VMW,0,01/01/03,0,0,0.0
TWTR,0,01/01/03,0,0,0.0
TDC,0,01/01/03,0,0,0.0
SSNC,0,01/01/03,0,0,0.0
SPLK,0,01/01/03,0,0,0.0
PYPL,0,01/01/03,0,0,0.0
PANW,0,01/01/03,0,0,0.0
NXPI,0,01/01/03,0,0,0.0
NOW,0,01/01/03,0,0,0.0
N,0,01/01/03,0,0,0.0
MBLY,0,01/01/03,0,0,0.0
LNKD,0,01/01/03,0,0,0.0
IMS,0,01/01/03,0,0,0.0
GOOGL,0,01/01/03,0,0,0.0
GDDY,0,01/01/03,0,0,0.0
FTNT,0,01/01/03,0,0,0.0
FSL,0,01/01/03,0,0,0.0
FEYE,0,01/01/03,0,0,0.0
FB,0,01/01/03,0,0,0.0
EPAM,0,01/01/03,0,0,0.0
DATA,0,01/01/03,0,0,0.0
CRM,0,01/01/03,0,0,0.0
COMM,0,01/01/03,0,0,0.0
CDW,0,01/01/03,0,0,0.0
CDKVV,0,01/01/03,0,0,0.0
AVGO,0,01/01/03,0,0,0.0
ATHN,0,01/01/03,0,0,0.0
ANET,0,01/01/03,0,0,0.0
894898,0,01/01/03,0,0.0,0.0
MSFT,1,04/01/03,270444.0,351619.0,0.227935797292
IBM,2,04/01/03,145897.0,189689.0,0.122965009456
INTC,3,04/01/03,127229.0,165417.0,0.107231232912
CSCO,4,04/01/03,111078.0,144419.0,0.0936188360309
ORCL,5,04/01/03,64735.0,84165.0,0.0545599970333
HPQ,6,04/01/03,55665.0,72373.0,0.0469156134218
TXN,7,04/01/03,32500.0,42255.0,0.0273916722574
EBAY,8,04/01/03,30635.0,39831.0,0.0258198116801
QCOM,9,04/01/03,26062.0,33885.0,0.0219655926884
AMAT,10,04/01/03,24629.0,32022.0,0.020757830647
EMC,11,04/01/03,20860.0,27121.0,0.0175812394858
MSI,12,04/01/03,19745.0,25672.0,0.0166414944222
YHOO,13,04/01/03,16392.0,21312.0,0.0138155166659
IACI,14,04/01/03,14885.0,19353.0,0.0125453858939
ADI,15,04/01/03,12236.0,15908.0,0.0103127538997
MXIM,16,04/01/03,12226.0,15896.0,0.0103043256929
AMZN,17,04/01/03,12187.0,15845.0,0.0102714556862
CA,18,04/01/03,10878.0,14144.0,0.00916820340972
LLTC,19,04/01/03,10662.0,13862.0,0.00898615414179
XLNX,20,04/01/03,9110.0,11845.0,0.00767809643891
INTU,21,04/01/03,8656.0,11254.0,0.007295455848
PBI,22,04/01/03,8453.0,10990.0,0.00712436324897
KLAC,23,04/01/03,8103.0,10535.0,0.00682937600928
ADBE,24,04/01/03,7976.0,10370.0,0.0067223377823
GLW,25,04/01/03,7809.0,10152.0,0.00658158672793
SYMC,26,04/01/03,6564.0,8534.0,0.00553227497531
ALTR,27,04/01/03,6369.0,8281.0,0.00536792494176
CSC,28,04/01/03,6363.0,8272.0,0.00536286801765
MU,29,04/01/03,6298.0,8189.0,0.00530808467314
AAPL,30,04/01/03,6034.0,7845.0,0.00508558001234
STX,31,04/01/03,5857.0,7614.0,0.00493640075112
NTAP,32,04/01/03,5150.0,6695.0,0.00434052652694
GRMN,33,04/01/03,4662.0,6061.0,0.00392923003274
JNPR,34,04/01/03,4445.0,5780.0,0.00374633794412
MCHP,35,04/01/03,4322.0,5619.0,0.00364267099989
BRCM,36,04/01/03,4231.0,5501.0,0.00356597431757
DOX,37,04/01/03,4177.0,5431.0,0.00352046200059
CHKP,38,04/01/03,4110.0,5343.0,0.0034639930147
SNPS,39,04/01/03,4083.0,5308.0,0.00344123685621
DST,40,04/01/03,3861.0,5020.0,0.00325413066418
MRVL,41,04/01/03,3379.0,4393.0,0.00284789109408
CDNS,42,04/01/03,3209.0,4173.0,0.00270461157766
CTXS,43,04/01/03,3149.0,4094.0,0.00265404233657
NVDA,44,04/01/03,3069.0,3990.0,0.00258661668178
VRSN,45,04/01/03,2972.0,3864.0,0.00250486307535
NCR,46,04/01/03,2222.0,2889.0,0.00187274756172
WDC,47,04/01/03,2075.0,2698.0,0.00174885292105
SNDK,48,04/01/03,2012.0,2616.0,0.0016957552179
LRCX,49,04/01/03,1980.0,2574.0,0.00166878495599
HRS,50,04/01/03,1954.0,2541.0,0.00164687161818
ADSK,51,04/01/03,1793.0,2331.0,0.00151117748792
IM,52,04/01/03,1619.0,2105.0,0.00136452668876
BRCD,53,04/01/03,1450.0,1886.0,0.00122208999302
CTSH,54,04/01/03,1298.0,1687.0,0.00109398124893
RHT,55,04/01/03,1174.0,1527.0,0.000989471484005
QRVO,56,04/01/03,994.0,1293.0,0.000837763760733
SWKS,57,04/01/03,899.0,1168.0,0.000757695795673
PTC,58,04/01/03,812.0,1056.0,0.000684370396092
CERN,59,04/01/03,741.0,963.0,0.000624530127468
MANH,60,04/01/03,716.0,931.0,0.000603459610347
NFLX,61,04/01/03,516.0,671.0,0.000434895473379
ANSS,62,04/01/03,407.0,529.0,0.000343028018731
FFIV,63,04/01/03,404.0,526.0,0.000340499556676
AKAM,64,04/01/03,389.0,505.0,0.000327857246404
IT,65,04/01/03,384.0,500.0,0.000323643142979
NUAN,66,04/01/03,355.0,462.0,0.000299201343119
ARRS,67,04/01/03,355.0,461.0,0.000299201343119
ON,68,04/01/03,330.0,429.0,0.000278130825998
TYL,69,04/01/03,184.0,239.0,0.000155079006011
ULTI,70,04/01/03,73.0,95.0,6.15259099935e-05
WDAY,0,04/01/03,0,0,0.0
VMW,0,04/01/03,0,0,0.0
TWTR,0,04/01/03,0,0,0.0
TDC,0,04/01/03,0,0,0.0
SSNC,0,04/01/03,0,0,0.0
SPLK,0,04/01/03,0,0,0.0
PYPL,0,04/01/03,0,0,0.0
PANW,0,04/01/03,0,0,0.0
NXPI,0,04/01/03,0,0,0.0
NOW,0,04/01/03,0,0,0.0
N,0,04/01/03,0,0,0.0
MBLY,0,04/01/03,0,0,0.0
LNKD,0,04/01/03,0,0,0.0
IMS,0,04/01/03,0,0,0.0
GOOGL,0,04/01/03,0,0,0.0
GDDY,0,04/01/03,0,0,0.0
FTNT,0,04/01/03,0,0,0.0
FSL,0,04/01/03,0,0,0.0
FEYE,0,04/01/03,0,0,0.0
FB,0,04/01/03,0,0,0.0
EPAM,0,04/01/03,0,0,0.0
DATA,0,04/01/03,0,0,0.0
CRM,0,04/01/03,0,0,0.0
COMM,0,04/01/03,0,0,0.0
CDW,0,04/01/03,0,0,0.0
CDKVV,0,04/01/03,0,0,0.0
AVGO,0,04/01/03,0,0,0.0
ATHN,0,04/01/03,0,0,0.0
ANET,0,04/01/03,0,0,0.0
894898,0,04/01/03,0,0.0,0.0
MSFT,1,07/01/03,291938.0,376753.0,0.213169985133
INTC,2,07/01/03,169204.0,218362.0,0.123550939461
IBM,3,07/01/03,146750.0,189384.0,0.10715527036
CSCO,4,07/01/03,133824.0,172703.0,0.0977168442974
ORCL,5,07/01/03,64222.0,82881.0,0.0468942131043
HPQ,6,07/01/03,63589.0,82063.0,0.046432003318
TXN,7,07/01/03,36432.0,47017.0,0.0266022542402
EBAY,8,07/01/03,34868.0,44998.0,0.0254602382754
AMAT,9,07/01/03,32299.0,41682.0,0.0235843821285
QCOM,10,07/01/03,31275.0,40361.0,0.022836668351
EMC,11,07/01/03,25807.0,33304.0,0.0188439936094
MSI,12,07/01/03,23663.0,30537.0,0.0172784678877
IACI,13,07/01/03,21164.0,27313.0,0.0154537249874
YHOO,14,07/01/03,20101.0,25940.0,0.0146775338297
AMZN,15,07/01/03,16938.0,21859.0,0.0123679452767
CA,16,07/01/03,14453.0,18652.0,0.0105534250256
ADI,17,07/01/03,14138.0,18245.0,0.0103234154163
MXIM,18,07/01/03,13086.0,16888.0,0.00955525634023
LLTC,19,07/01/03,11684.0,15078.0,0.00853153103158
GLW,20,07/01/03,10674.0,13775.0,0.00779403990338
KLAC,21,07/01/03,10174.0,13130.0,0.00742894528546
STX,22,07/01/03,9818.0,12670.0,0.0071689979175
XLNX,23,07/01/03,9607.0,12398.0,0.00701492798874
INTU,24,07/01/03,9251.0,11939.0,0.00675498062078
PBI,25,07/01/03,9008.0,11625.0,0.00657754463647
MU,26,07/01/03,8481.0,10945.0,0.00619273490918
ADBE,27,07/01/03,8439.0,10890.0,0.00616206696127
SYMC,28,07/01/03,7875.0,10163.0,0.00575024023226
ALTR,29,07/01/03,7700.0,9937.0,0.00562245711599
AAPL,30,07/01/03,7642.0,9862.0,0.00558010614031
CSC,31,07/01/03,7601.0,9809.0,0.00555016838164
NTAP,32,07/01/03,6673.0,8611.0,0.00487255277078
JNPR,33,07/01/03,5775.0,7452.0,0.00421684283699
BRCM,34,07/01/03,5585.0,7208.0,0.00407810688218
MCHP,35,07/01/03,5336.0,6887.0,0.00389628976245
SNPS,36,07/01/03,5003.0,6457.0,0.00365313674692
DOX,37,07/01/03,4859.0,6270.0,0.00354798949696
MRVL,38,07/01/03,4812.0,6210.0,0.00351367060287
GRMN,39,07/01/03,4460.0,5755.0,0.00325664399186
CHKP,40,07/01/03,4438.0,5728.0,0.00324057982867
DST,41,07/01/03,4431.0,5719.0,0.00323546850402
SNDK,42,07/01/03,3943.0,5089.0,0.00287913615693
CDNS,43,07/01/03,3621.0,4673.0,0.00264401522299
CTXS,44,07/01/03,3409.0,4399.0,0.00248921510499
VRSN,45,07/01/03,3397.0,4384.0,0.00248045283416
NVDA,46,07/01/03,3135.0,4046.0,0.00228914325437
LRCX,47,07/01/03,2891.0,3730.0,0.00211097708082
NCR,48,07/01/03,2761.0,3563.0,0.00201605248016
WDC,49,07/01/03,2242.0,2893.0,0.00163708426676
HRS,50,07/01/03,2150.0,2775.0,0.00156990685706
IM,51,07/01/03,2039.0,2631.0,0.00148885585188
CTSH,52,07/01/03,2026.0,2615.0,0.00147936339182
ADSK,53,07/01/03,1840.0,2375.0,0.00134354819395
BRCD,54,07/01/03,1500.0,1936.0,0.00109528385376
QRVO,55,07/01/03,1488.0,1921.0,0.00108652158293
SWKS,56,07/01/03,1318.0,1700.0,0.00096238941284
RHT,57,07/01/03,1311.0,1692.0,0.000957278088189
CERN,58,07/01/03,1094.0,1412.0,0.000798827024012
PTC,59,07/01/03,890.0,1148.0,0.0006498684199
MANH,60,07/01/03,854.0,1102.0,0.000623581607409
NFLX,61,07/01/03,703.0,907.0,0.000513323032797
ON,62,07/01/03,682.0,880.0,0.000497989058844
AKAM,63,07/01/03,546.0,705.0,0.00039868332277
ANSS,64,07/01/03,526.0,679.0,0.000384079538053
FFIV,65,07/01/03,497.0,642.0,0.000362904050214
IT,66,07/01/03,488.0,629.0,0.000356332347091
ARRS,67,07/01/03,389.0,502.0,0.000284043612743
NUAN,68,07/01/03,312.0,402.0,0.000227819041583
TYL,69,07/01/03,242.0,313.0,0.000176705795074
ULTI,70,07/01/03,137.0,177.0,0.00010003592531
WDAY,0,07/01/03,0,0,0.0
VMW,0,07/01/03,0,0,0.0
TWTR,0,07/01/03,0,0,0.0
TDC,0,07/01/03,0,0,0.0
SSNC,0,07/01/03,0,0,0.0
SPLK,0,07/01/03,0,0,0.0
PYPL,0,07/01/03,0,0,0.0
PANW,0,07/01/03,0,0,0.0
NXPI,0,07/01/03,0,0,0.0
NOW,0,07/01/03,0,0,0.0
N,0,07/01/03,0,0,0.0
MBLY,0,07/01/03,0,0,0.0
LNKD,0,07/01/03,0,0,0.0
IMS,0,07/01/03,0,0,0.0
GOOGL,0,07/01/03,0,0,0.0
GDDY,0,07/01/03,0,0,0.0
FTNT,0,07/01/03,0,0,0.0
FSL,0,07/01/03,0,0,0.0
FEYE,0,07/01/03,0,0,0.0
FB,0,07/01/03,0,0,0.0
EPAM,0,07/01/03,0,0,0.0
DATA,0,07/01/03,0,0,0.0
CRM,0,07/01/03,0,0,0.0
COMM,0,07/01/03,0,0,0.0
CDW,0,07/01/03,0,0,0.0
CDKVV,0,07/01/03,0,0,0.0
AVGO,0,07/01/03,0,0,0.0
ATHN,0,07/01/03,0,0,0.0
ANET,0,07/01/03,0,0,0.0
894898,0,07/01/03,0,0.0,0.0
MSFT,1,10/01/03,291812.0,375167.0,0.191006190755
INTC,2,10/01/03,208001.0,267415.0,0.136147515123
IBM,3,10/01/03,156133.0,200732.0,0.102197200873
CSCO,4,10/01/03,154253.0,198314.0,0.10096664271
HPQ,5,10/01/03,66646.0,85683.0,0.0436232868732
ORCL,6,10/01/03,64779.0,83282.0,0.0424012378891
TXN,7,10/01/03,48648.0,62544.0,0.0318426561205
QCOM,8,10/01/03,37609.0,48351.0,0.024617054227
AMAT,9,10/01/03,37319.0,47979.0,0.0244272340849
EBAY,10,10/01/03,36862.0,47392.0,0.024128103723
MSI,11,10/01/03,31338.0,40290.0,0.0205123572913
EMC,12,10/01/03,29862.0,38392.0,0.019546238223
YHOO,13,10/01/03,27031.0,34753.0,0.0176932009043
IACI,14,10/01/03,22501.0,28928.0,0.0147280793736
AMZN,15,10/01/03,21396.0,27508.0,0.0140047991768
ADI,16,10/01/03,16639.0,21392.0,0.0108910942935
MXIM,17,10/01/03,15866.0,20398.0,0.0103851254318
GLW,18,10/01/03,14414.0,18531.0,0.0094347156167
CA,19,10/01/03,14137.0,18175.0,0.00925340465334
LLTC,20,10/01/03,12989.0,16700.0,0.00850197871134
XLNX,21,10/01/03,11622.0,14942.0,0.00760720583442
KLAC,22,10/01/03,11093.0,14262.0,0.00726094771306
INTU,23,10/01/03,10113.0,13002.0,0.00661948654306
SYMC,24,10/01/03,10101.0,12986.0,0.00661163191649
STX,25,10/01/03,9875.0,12696.0,0.00646370311606
ADBE,26,10/01/03,9679.0,12444.0,0.00633541088206
PBI,27,10/01/03,9415.0,12104.0,0.00616260909749
ALTR,28,10/01/03,8199.0,10540.0,0.00536667360492
MU,29,10/01/03,7970.0,10247.0,0.00521678114785
AAPL,30,10/01/03,7916.0,10177.0,0.00518143532828
NTAP,31,10/01/03,7903.0,10160.0,0.00517292614949
BRCM,32,10/01/03,7757.0,9973.0,0.00507736152621
CSC,33,10/01/03,7711.0,9914.0,0.00504725212435
JNPR,34,10/01/03,6898.0,8869.0,0.00451510117414
MCHP,35,10/01/03,6453.0,8297.0,0.00422382543878
GRMN,36,10/01/03,5453.0,7010.0,0.00356927322449
SNDK,37,10/01/03,5185.0,6666.0,0.00339385323107
MRVL,38,10/01/03,5183.0,6663.0,0.00339254412664
DOX,39,10/01/03,4902.0,6303.0,0.00320861495442
SNPS,40,10/01/03,4823.0,6201.0,0.0031569053295
DST,41,10/01/03,4464.0,5739.0,0.00292192108457
CHKP,42,10/01/03,4267.0,5486.0,0.00279297429835
CDNS,43,10/01/03,4263.0,5480.0,0.0027903560895
CTXS,44,10/01/03,3936.0,5060.0,0.00257631751542
LRCX,45,10/01/03,3831.0,4926.0,0.00250758953292
VRSN,46,10/01/03,3784.0,4864.0,0.00247682557885
NCR,47,10/01/03,3346.0,4302.0,0.002190131709
NVDA,48,10/01/03,3145.0,4043.0,0.00205856671393
CTSH,49,10/01/03,2808.0,3610.0,0.00183798261771
WDC,50,10/01/03,2581.0,3318.0,0.00168939926507
HRS,51,10/01/03,2480.0,3188.0,0.00162328949143
ADSK,52,10/01/03,2393.0,3077.0,0.00156634344878
RHT,53,10/01/03,2356.0,3029.0,0.00154212501685
IM,54,10/01/03,2230.0,2867.0,0.00145965143785
QRVO,55,10/01/03,2012.0,2587.0,0.00131695905514
BRCD,56,10/01/03,1595.0,2051.0,0.00104401078178
CERN,57,10/01/03,1411.0,1814.0,0.000923573174356
SWKS,58,10/01/03,1289.0,1658.0,0.000843717804213
NFLX,59,10/01/03,1222.0,1572.0,0.000799862805856
AKAM,60,10/01/03,1119.0,1439.0,0.000732443927785
ON,61,10/01/03,1093.0,1405.0,0.000715425570213
IT,62,10/01/03,1030.0,1324.0,0.000674188780713
PTC,63,10/01/03,936.0,1204.0,0.00061266087257
MANH,64,10/01/03,872.0,1121.0,0.000570769530856
FFIV,65,10/01/03,728.0,936.0,0.000476514011999
ANSS,66,10/01/03,588.0,756.0,0.000384876701999
NUAN,67,10/01/03,505.0,649.0,0.000330548868214
ARRS,68,10/01/03,470.0,604.0,0.000307639540714
TYL,69,10/01/03,336.0,431.0,0.000219929544
ULTI,70,10/01/03,186.0,239.0,0.000121746711857
WDAY,0,10/01/03,0,0,0.0
VMW,0,10/01/03,0,0,0.0
TWTR,0,10/01/03,0,0,0.0
TDC,0,10/01/03,0,0,0.0
SSNC,0,10/01/03,0,0,0.0
SPLK,0,10/01/03,0,0,0.0
PYPL,0,10/01/03,0,0,0.0
PANW,0,10/01/03,0,0,0.0
NXPI,0,10/01/03,0,0,0.0
NOW,0,10/01/03,0,0,0.0
N,0,10/01/03,0,0,0.0
MBLY,0,10/01/03,0,0,0.0
LNKD,0,10/01/03,0,0,0.0
IMS,0,10/01/03,0,0,0.0
GOOGL,0,10/01/03,0,0,0.0
GDDY,0,10/01/03,0,0,0.0
FTNT,0,10/01/03,0,0,0.0
FSL,0,10/01/03,0,0,0.0
FEYE,0,10/01/03,0,0,0.0
FB,0,10/01/03,0,0,0.0
EPAM,0,10/01/03,0,0,0.0
DATA,0,10/01/03,0,0,0.0
CRM,0,10/01/03,0,0,0.0
COMM,0,10/01/03,0,0,0.0
CDW,0,10/01/03,0,0,0.0
CDKVV,0,10/01/03,0,0,0.0
AVGO,0,10/01/03,0,0,0.0
ATHN,0,10/01/03,0,0,0.0
ANET,0,10/01/03,0,0,0.0
894898,0,10/01/03,0,0.0,0.0
MSFT,1,01/01/04,288220.0,367438.0,0.180341285653
INTC,2,01/01/04,195780.0,249591.0,0.122500926046
CSCO,3,01/01/04,169638.0,216263.0,0.106143692372
IBM,4,01/01/04,163093.0,207919.0,0.102048439737
HPQ,5,01/01/04,71392.0,91014.0,0.0446704776397
ORCL,6,01/01/04,69305.0,88354.0,0.0433646270285
TXN,7,01/01/04,52962.0,67519.0,0.0331386967273
QCOM,8,01/01/04,48384.0,61683.0,0.0302742098571
EBAY,9,01/01/04,43704.0,55716.0,0.027345900868
MSI,10,01/01/04,39452.0,50295.0,0.0246853944958
AMAT,11,01/01/04,37172.0,47388.0,0.0232587824241
EMC,12,01/01/04,33594.0,42827.0,0.0210200026029
YHOO,13,01/01/04,30329.0,38665.0,0.0189770690881
IACI,14,01/01/04,20615.0,26281.0,0.0128989508144
AMZN,15,01/01/04,18991.0,24210.0,0.0118828025669
ADI,16,01/01/04,18099.0,23074.0,0.0113246718792
MXIM,17,01/01/04,16627.0,21196.0,0.0104036311031
GLW,18,01/01/04,16261.0,20730.0,0.0101746223232
CA,19,01/01/04,15662.0,19966.0,0.0097998238009
XLNX,20,01/01/04,13840.0,17644.0,0.00865978555768
LLTC,21,01/01/04,12598.0,16060.0,0.00788265740287
SYMC,22,01/01/04,12545.0,15993.0,0.00784949492927
KLAC,23,01/01/04,10870.0,13858.0,0.00680143562225
JNPR,24,01/01/04,10052.0,12814.0,0.0062896072562
PBI,25,01/01/04,9585.0,12220.0,0.00599740206433
BRCM,26,01/01/04,9439.0,12033.0,0.00590604883518
MU,27,01/01/04,9407.0,11992.0,0.00588602620962
INTU,28,01/01/04,9255.0,11799.0,0.00579091873817
ADBE,29,01/01/04,8975.0,11442.0,0.00561572076446
AAPL,30,01/01/04,8853.0,11286.0,0.00553938450449
ALTR,31,01/01/04,8471.0,10800.0,0.00530036441179
CSC,32,01/01/04,8100.0,10326.0,0.00506822709662
STX,33,01/01/04,7712.0,9832.0,0.00482545276162
NTAP,34,01/01/04,7554.0,9630.0,0.00472659104788
MCHP,35,01/01/04,6150.0,7840.0,0.00384809835114
DOX,36,01/01/04,5892.0,7512.0,0.0036866659325
MRVL,37,01/01/04,5501.0,7012.0,0.00344201447636
CHKP,38,01/01/04,5341.0,6809.0,0.00334190134852
GRMN,39,01/01/04,5295.0,6750.0,0.00331311882427
SNPS,40,01/01/04,5142.0,6555.0,0.00321738564578
DST,41,01/01/04,4529.0,5774.0,0.00283382722476
CDNS,42,01/01/04,4339.0,5532.0,0.00271494288546
VRSN,43,01/01/04,4257.0,5426.0,0.00266363490745
SNDK,44,01/01/04,4231.0,5394.0,0.00264736652417
NCR,45,01/01/04,4035.0,5143.0,0.00252472794258
NVDA,46,01/01/04,3785.0,4826.0,0.00236830118033
LRCX,47,01/01/04,3662.0,4669.0,0.00229133921331
CTXS,48,01/01/04,3410.0,4347.0,0.00213366103697
RHT,49,01/01/04,3353.0,4274.0,0.00209799573518
CTSH,50,01/01/04,3134.0,3995.0,0.00196096589146
HRS,51,01/01/04,3062.0,3903.0,0.00191591498393
ADSK,52,01/01/04,3056.0,3897.0,0.00191216074164
IM,53,01/01/04,2637.0,3361.0,0.00164998948812
WDC,54,01/01/04,2307.0,2942.0,0.00144350616196
QRVO,55,01/01/04,1776.0,2264.0,0.00111125571896
ON,56,01/01/04,1769.0,2255.0,0.00110687576962
BRCD,57,01/01/04,1734.0,2211.0,0.00108497602291
AKAM,58,01/01/04,1718.0,2190.0,0.00107496471012
NFLX,59,01/01/04,1643.0,2094.0,0.00102803668145
SWKS,60,01/01/04,1593.0,2031.0,0.000996751329002
CERN,61,01/01/04,1509.0,1924.0,0.000944191936889
PTC,62,01/01/04,1194.0,1522.0,0.000747094216465
IT,63,01/01/04,1158.0,1476.0,0.000724568762702
FFIV,64,01/01/04,1065.0,1358.0,0.000666378007148
MANH,65,01/01/04,850.0,1083.0,0.000531850991621
ARRS,66,01/01/04,727.0,926.0,0.000454889024598
ANSS,67,01/01/04,615.0,784.0,0.000384809835114
NUAN,68,01/01/04,552.0,703.0,0.000345390291029
TYL,69,01/01/04,398.0,507.0,0.000249031405488
ULTI,70,01/01/04,237.0,302.0,0.000148292570605
WDAY,0,01/01/04,0,0,0.0
VMW,0,01/01/04,0,0,0.0
TWTR,0,01/01/04,0,0,0.0
TDC,0,01/01/04,0,0,0.0
SSNC,0,01/01/04,0,0,0.0
SPLK,0,01/01/04,0,0,0.0
PYPL,0,01/01/04,0,0,0.0
PANW,0,01/01/04,0,0,0.0
NXPI,0,01/01/04,0,0,0.0
NOW,0,01/01/04,0,0,0.0
N,0,01/01/04,0,0,0.0
MBLY,0,01/01/04,0,0,0.0
LNKD,0,01/01/04,0,0,0.0
IMS,0,01/01/04,0,0,0.0
GOOGL,0,01/01/04,0,0,0.0
GDDY,0,01/01/04,0,0,0.0
FTNT,0,01/01/04,0,0,0.0
FSL,0,01/01/04,0,0,0.0
FEYE,0,01/01/04,0,0,0.0
FB,0,01/01/04,0,0,0.0
EPAM,0,01/01/04,0,0,0.0
DATA,0,01/01/04,0,0,0.0
CRM,0,01/01/04,0,0,0.0
COMM,0,01/01/04,0,0,0.0
CDW,0,01/01/04,0,0,0.0
CDKVV,0,01/01/04,0,0,0.0
AVGO,0,01/01/04,0,0,0.0
ATHN,0,01/01/04,0,0,0.0
ANET,0,01/01/04,0,0,0.0
894898,0,01/01/04,0,0.0,0.0
MSFT,1,04/01/04,285247.0,360813.0,0.184467928111
INTC,2,04/01/04,177869.0,224989.0,0.115027067437
CSCO,3,04/01/04,155490.0,196681.0,0.100554670661
IBM,4,04/01/04,151224.0,191285.0,0.0977958680043
HPQ,5,04/01/04,64750.0,81903.0,0.0418735283637
ORCL,6,04/01/04,60704.0,76786.0,0.0392569986995
EBAY,7,04/01/04,54149.0,68494.0,0.0350179102296
QCOM,8,04/01/04,53988.0,68290.0,0.0349137922672
TXN,9,04/01/04,45102.0,57050.0,0.0291672567762
MSI,10,04/01/04,44104.0,55788.0,0.0285218547483
